"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","changeOfDirectionRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","id","team","signatureSlotList"
78,22,63,68,15,0,22,11,1997,37,12,5,10,500000,500000,0,32,35,53,0,"Auburn",50,0,1,500000,1,4,0,0,0,0,0,0,0,4,51,0,0,3187,0,0,22,"Prince Tega",2,0,77,1,35,50,"Delta State",82,0,81,97,61,true,false,false,false,74,10,76,6,13,10,1,"Wanogho",84,11,18,71,67,69,1,82,6,1,35,63,63,645,0,"LT",28,0,21107,10,0,36,0,0,12,2020,553912752,5,5,10,67,64,65,15,3,1,99,0,12,73,10,92,10,84,0,47,1010302980,61,6,6,10,6,0,6,10,12,0,89,21,308,0,0,12,"553912752","Broncos",
88,23,81,62,74,0,23,3,1997,35,15,58,75,500000,500000,0,76,75,77,0,"San Diego State",50,0,1,500000,1,4,0,0,0,0,0,0,0,4,47,1,0,1078,1,1,10,"Kahale",2,1,77,1,36,4,"Sonora",70,0,89,97,66,true,false,false,false,81,56,88,13,20,20,1,"Warring",58,2,12,55,60,61,1,78,10,1,17,66,66,9663,1,"TE",10,0,20659,14,0,41,2,0,61,2018,553912763,55,62,65,62,58,62,11,3,1,97,0,78,83,48,81,66,75,0,42,1010302980,66,10,14,30,18,0,10,27,12,0,86,66,250,1,1,14,"553912763","Broncos",
89,25,85,65,75,0,19,10,1994,31,22,74,81,500000,500000,0,71,79,84,0,"Grambling State",50,0,1,500000,1,4,0,0,0,0,0,0,0,31,44,0,0,2060,1,1,10,"Chad",2,1,73,0,33,17,"Baton Rouge",52,0,88,97,66,true,false,false,false,83,79,85,30,31,70,1,"Williams",32,0,15,18,19,47,1,87,24,1,24,71,71,9313,1,"WR",10,0,12831,40,0,37,0,0,76,2016,553912839,78,75,73,25,29,50,13,3,1,83,0,83,90,72,81,68,74,0,29,1010302980,66,24,28,26,33,0,35,42,19,0,81,69,204,1,3,25,"553912839","Broncos",
81,32,75,90,10,0,19,7,1988,32,12,7,15,5000000,4000000,5000000,40,20,59,1,"Oklahoma",51,5000000,5,20000000,5,4,0,0,0,0,0,0,2,31,6,0,0,49031,0,0,10,"Trent",2,0,77,1,60,42,"Longview",94,0,84,97,92,true,false,false,false,71,10,77,10,11,10,1,"Williams",91,10011,10,91,94,92,0,93,6,1,19,92,92,3231,0,"LT",10,0,9800,10,0,31,0,11,15,2009,553912868,5,5,15,93,90,92,5,6,1,99,0,51,75,10,85,10,95,0,32,1010302980,92,6,6,8,6,0,6,12,14,0,98,10,320,0,10,14,"553912868","Broncos","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability will allow less frequent shed attempts by their block target"",""signatureLogoId"":1227,""signatureTitle"":""All Day"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":80,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability reduce an edge pass rusher's chances of using a quick block shed move."",""signatureLogoId"":1230,""signatureTitle"":""Edge Protector "",""startActivated"":false,""unlockRequirement"":""""}}]"
76,31,63,77,10,0,22,3,1989,16,12,8,20,500000,500000,0,40,22,56,0,"Penn State",50,0,1,500000,1,4,0,0,0,0,0,0,0,31,40,0,0,5396,0,0,10,"Stefen",2,0,75,1,20,37,"Pittsburgh",82,0,94,97,68,true,false,false,false,61,10,71,36,33,10,1,"Wisniewski",86,1007,7,65,68,67,2,82,6,1,18,68,68,5613,0,"LG",10,0,10687,10,0,29,0,0,25,2010,553912914,6,10,20,67,72,69,5,5,1,85,0,25,59,10,84,10,85,0,35,1010302980,68,6,6,26,6,0,6,33,14,0,94,10,305,0,9,13,"553912914","Broncos",
83,23,82,76,27,0,7,12,1996,66,12,11,23,2000000,1750000,750000,46,50,69,0,"Old Dominion",49,750000,3,5250000,3,3,1,1,1,0,0,0,0,31,20,0,0,5566,0,0,76,"Oshane",2,0,76,1,78,32,"Ahoskie",68,0,88,97,68,true,false,false,false,53,31,82,19,20,9,2,"Ximines",16,2,41,45,45,45,2,80,6,0,73,72,72,9693,0,"ROLB",69,0,20421,22,0,80,0,11,17,2018,553912950,5,7,14,45,44,26,3,11,1,99,0,21,80,22,80,27,77,1,76,1010302980,68,6,6,20,6,0,6,22,10,0,89,33,252,0,1,47,"553912950","Broncos",
72,29,52,78,19,0,5,6,1991,25,12,6,15,500000,500000,0,45,25,57,0,"Virginia",50,0,1,500000,1,4,0,0,0,0,0,0,0,2,51,0,0,1795,0,0,10,"Oday",2,0,77,1,25,31,"Brooklyn",82,0,95,97,64,true,false,false,false,64,10,61,28,15,10,1,"Aboushi",84,17,11,67,69,68,1,79,6,1,18,64,64,5648,0,"RG",20,0,1751,10,0,21,0,0,15,2012,553910273,5,5,15,69,66,68,5,0,1,99,0,15,55,10,85,35,81,0,35,1010302981,64,6,6,28,6,0,6,17,10,0,86,29,315,0,7,9,"553910273","Browns",
87,24,76,55,49,0,20,7,1996,64,12,37,40,0,0,0,56,45,63,0,"Colgate",50,0,0,0,0,3,1,1,1,0,1,750000,0,0,64,0,0,3177,0,0,68,"Patrick",2,0,74,1,76,6,"Sandy Hook",74,0,84,97,63,true,false,false,true,96,48,80,12,15,10,0,"Afriyie",22,0,29,45,45,45,1,80,6,0,51,63,63,68,0,"RE",65,0,13898,20,0,76,0,11,25,2017,553910289,20,26,33,45,45,45,3,12,1,97,0,39,79,43,75,29,71,0,75,1010302981,63,6,6,12,6,0,6,21,17,0,82,43,240,0,2,37,"553910289","Browns",
84,23,75,70,46,0,20,8,1997,74,12,36,49,1250000,1150000,200000,42,50,66,0,"Boston College",50,200000,2,2300000,2,3,1,0,0,0,0,0,0,2,29,0,0,3915,0,0,59,"Zach",2,0,76,1,80,6,"New Canaan",82,0,92,97,69,true,false,false,false,94,40,78,12,15,10,0,"Allen",34,13,34,45,45,49,1,79,6,1,72,69,69,9366,0,"LE",69,0,20419,20,0,78,2,11,28,2018,553910322,20,25,30,45,45,50,11,20,1,95,0,46,74,32,77,46,82,0,78,1010302981,69,6,6,19,6,0,6,22,10,0,87,47,281,0,1,46,"553910322","Browns",
90,31,89,85,74,0,6,6,1989,53,15,65,65,2750000,2350000,1600000,66,65,86,0,"Nebraska",51,1600000,4,9400000,4,3,0,0,0,0,0,0,0,2,13,1,0,5157,0,0,66,"Prince",2,0,72,1,65,2,"Glendale",54,0,88,97,78,true,false,false,false,37,84,89,15,22,55,1,"Amukamara",14,259,75,35,35,35,0,88,6,1,87,78,78,4319,0,"CB",46,0,10766,79,0,76,0,11,35,2010,553910331,3,10,20,35,35,35,3,12,1,98,0,66,89,80,92,30,70,0,60,1010302981,78,6,6,32,6,0,6,30,12,0,70,35,206,0,9,78,"553910331","Browns",
89,28,84,76,35,0,8,7,1992,69,12,19,25,2250000,1950000,900000,46,58,70,0,"Clemson",49,900000,3,5850000,3,3,0,1,1,0,0,0,0,2,19,0,0,2402,0,0,76,"Vic",2,0,75,1,84,9,"Adairsville",82,0,90,97,71,true,false,false,false,54,40,88,30,37,10,2,"Beasley Jr",14,1009,41,45,45,45,0,86,6,1,72,75,75,7013,0,"LOLB",65,0,2531,40,0,81,0,11,27,2014,553910419,15,15,15,45,45,45,1,20,1,99,0,31,87,49,78,45,83,1,75,1010302981,71,6,6,25,6,0,6,20,14,0,73,39,246,0,5,49,"553910419","Browns",
90,28,88,73,77,0,27,5,1992,26,23,78,62,500000,500000,0,82,71,82,0,"Utah",50,0,1,500000,1,3,0,0,0,0,0,0,0,2,45,0,0,5316,0,1,12,"Devontae",2,0,71,1,21,4,"Sacramento",21,0,90,97,70,true,false,false,false,46,83,82,20,21,78,1,"Booker",24,0,14,40,45,44,1,86,10,1,20,70,70,7901,0,"HB",11,0,17575,16,0,38,0,0,57,2015,553910482,47,55,62,18,22,36,1,4,1,87,0,60,87,74,85,61,70,0,35,1010302981,70,18,22,26,24,0,10,27,17,0,85,70,219,0,4,19,"553910482","Browns",
84,25,73,86,28,0,20,6,1995,42,12,30,42,2500000,2150000,1400000,46,56,57,0,"N.C. State",49,1400000,4,8600000,4,4,1,0,1,0,0,0,1,33,16,0,0,7142,0,1,34,"Garrett",2,1,75,1,42,32,"Charlotte",82,0,86,97,77,true,false,false,false,56,22,76,20,21,10,1,"Bradbury",86,17,12,78,73,75,0,86,6,1,30,77,77,9393,1,"C",43,0,20372,10,0,41,0,11,41,2018,553910507,14,21,29,79,75,77,1,6,1,92,0,40,75,19,88,32,89,0,44,1010302981,77,6,6,30,6,0,6,30,12,0,89,34,306,0,1,15,"553910507","Browns",
88,22,86,71,35,0,21,10,1997,69,12,10,38,2000000,1750000,750000,56,52,77,0,"Texas Tech",50,750000,3,5250000,3,2,0,0,0,0,0,0,0,33,22,1,0,6515,0,0,59,"Jordyn",2,0,72,1,84,42,"Houston",77,0,85,97,70,true,false,false,false,57,30,82,20,20,10,2,"Brooks",17,16,57,45,45,45,1,84,6,1,69,71,71,180,0,"MLB",52,0,21316,46,0,84,0,11,12,2020,553910535,5,5,15,45,45,45,3,13,1,85,0,45,87,25,90,52,73,0,85,1010302981,70,6,6,25,6,0,6,25,10,0,89,30,240,0,0,61,"553910535","Browns",
90,26,84,74,35,0,18,2,1994,62,12,18,33,2000000,1750000,750000,44,59,75,0,"Akron",49,750000,3,5250000,3,2,0,0,1,0,0,0,0,33,20,0,0,9181,0,0,59,"Jatavis",2,0,71,1,84,8,"Belle Glade",86,0,88,97,70,true,false,false,false,55,38,86,19,19,10,2,"Brown",26,414,57,43,44,21,1,87,6,1,76,72,72,7917,0,"ROLB",49,0,17783,50,0,79,1,11,18,2015,553910554,5,6,15,44,44,29,1,15,1,96,0,45,88,32,83,39,84,1,78,1010302981,70,6,6,24,6,0,6,25,13,0,86,30,221,0,4,63,"553910554","Browns",
90,25,85,73,64,0,1,5,1995,39,15,55,45,1500000,1350000,300000,60,63,83,0,"Miami",50,300000,2,2700000,2,3,0,0,0,0,0,0,0,33,28,0,0,569,1,0,41,"Artie",2,0,72,0,53,8,"Miami",45,0,87,97,70,true,false,false,false,25,74,79,17,18,56,1,"Burns",15,513,69,34,33,33,0,85,6,1,74,70,70,7924,0,"CB",35,0,17657,78,0,65,0,11,27,2015,553910591,11,16,26,34,33,34,3,11,1,98,1,60,90,69,90,29,56,0,52,1010302981,70,6,6,26,6,0,6,27,11,0,73,28,197,0,4,71,"553910591","Browns",
92,27,92,85,81,0,16,4,1993,29,23,75,69,2750000,2350000,1600000,87,68,88,0,"Indiana",48,1600000,4,9400000,4,4,0,0,0,0,0,0,1,33,12,0,0,12740,1,0,5,"Tevin",2,0,73,0,33,12,"Tinley Park",39,0,82,97,83,true,false,false,false,26,91,84,17,16,77,1,"Coleman",41,508,10,40,44,60,1,91,10,1,25,83,83,7054,0,"HB",5,0,2401,10,0,29,0,11,55,2014,553910717,54,62,69,34,35,44,3,2,1,95,0,69,92,82,86,75,69,0,35,1010302981,83,10,15,34,20,0,10,37,13,0,83,77,210,0,5,20,"553910717","Browns",
91,22,86,67,52,0,21,9,1997,65,15,38,45,750000,700000,100000,62,58,79,0,"Appalachian State",50,100000,2,1400000,2,2,0,0,0,0,0,0,0,33,36,0,0,542,0,0,58,"Akeem",2,0,74,1,82,32,"Thomasville",73,0,86,97,68,true,false,false,false,59,68,86,19,25,40,1,"Davis-Gaither",17,11,61,35,35,40,1,84,15,0,64,68,68,245,0,"ROLB",52,0,21160,60,0,80,0,11,15,2020,553910839,18,28,33,35,35,35,1,20,1,99,1,60,88,60,90,47,70,0,77,1010302981,68,10,10,30,15,0,15,30,10,0,88,54,224,0,0,65,"553910839","Browns",
82,22,67,65,50,0,17,11,1997,24,50,34,20,1000000,950000,100000,65,23,62,0,"Washington",50,100000,2,1900000,2,4,0,0,0,0,0,0,0,2,33,0,0,3600,0,0,10,"Jacob",1,0,78,1,19,46,"Lake Stevens",24,0,90,97,54,true,false,false,false,9,45,68,18,22,11,1,"Eason",16,12,12,18,14,15,1,87,74,1,17,63,63,268,0,"QB",10,0,20913,11,0,29,0,11,16,2020,553910932,10,13,16,10,10,18,13,6,1,97,0,20,76,29,76,29,64,0,28,1010302981,54,73,73,70,80,1,72,93,67,1,87,34,231,0,0,18,"553910932","Browns",
90,27,91,79,72,0,6,11,1992,52,28,68,78,1000000,950000,100000,72,83,90,0,"Wisconsin",50,100000,2,1900000,2,4,0,0,0,0,0,0,0,33,34,0,0,10682,1,1,10,"Alex",2,0,72,1,12,48,"Argyle",49,12,88,57,69,false,false,false,false,12,72,82,22,20,84,1,"Erickson",29,14,15,27,25,50,1,86,22,1,23,72,72,7996,0,"WR",10,0,18001,10,0,35,0,11,62,2015,553910977,71,77,77,30,36,56,13,4,1,79,0,76,87,74,81,55,64,0,33,1010302981,69,34,37,28,42,0,33,49,25,0,80,55,195,0,4,26,"553910977","Browns",
88,26,82,85,82,0,25,6,1994,30,13,78,81,2500000,2150000,1400000,75,85,77,0,"South Alabama",50,1400000,4,8600000,4,4,0,0,0,0,0,0,1,33,14,0,0,1564,0,1,10,"Gerald",2,1,75,1,28,9,"Lithonia",68,0,88,97,79,true,false,false,false,81,81,90,11,15,40,1,"Everett",53,2,12,54,58,59,1,79,6,1,23,80,80,8549,1,"TE",10,0,12583,25,0,37,0,11,66,2016,553910990,64,67,69,67,61,67,11,6,1,91,0,82,85,67,87,78,69,0,36,1010302981,79,6,10,40,15,0,10,25,10,0,84,78,245,1,3,12,"553910990","Browns",
73,28,66,88,14,0,10,2,1992,29,12,6,10,1750000,1550000,600000,40,35,55,0,"Miami",49,600000,3,4650000,3,4,0,0,0,0,0,0,0,2,23,0,0,15804,0,0,10,"Jon",2,0,76,0,35,8,"Davie",83,0,90,97,72,true,false,false,false,76,12,75,17,22,14,1,"Feliciano",78,17,12,74,76,75,0,83,6,1,10,74,74,7110,0,"RG",10,0,2612,10,0,25,0,11,12,2014,553911009,5,5,10,73,76,74,5,4,1,99,0,12,61,11,79,38,86,0,41,1010302981,72,6,6,40,6,0,6,23,12,0,88,25,325,0,5,12,"553911009","Browns",
86,23,76,74,23,0,17,5,1997,74,12,13,18,1500000,1350000,450000,30,46,65,0,"Clemson",50,450000,3,4050000,3,2,1,1,1,0,0,0,0,2,27,0,0,4031,0,0,75,"Clelin",2,0,76,1,80,45,"Richmond",81,0,87,97,73,true,false,false,false,96,26,82,13,19,10,0,"Ferrell",16,8,19,45,45,45,0,82,6,1,72,73,73,9455,0,"RE",67,0,20567,19,0,81,2,11,14,2018,553911017,3,7,14,45,45,45,13,13,1,99,0,16,81,22,74,28,81,0,81,1010302981,73,6,6,30,6,0,6,26,10,0,85,30,265,0,1,27,"553911017","Browns",
82,23,69,67,24,0,18,1,1997,46,12,30,26,500000,500000,0,35,36,57,0,"SE Missouri State",50,0,1,500000,1,4,0,0,0,0,0,0,0,2,49,0,0,881,0,0,29,"Drew",2,0,77,1,48,24,"Bonne Terre",81,0,86,97,65,true,false,false,false,66,19,75,28,32,10,1,"Forbes",84,16,12,66,63,65,1,84,6,1,37,65,65,122,0,"LG",43,0,20735,10,0,51,0,0,19,2018,553911043,12,17,25,71,67,68,5,2,1,99,0,18,74,17,83,30,87,0,46,1010302981,65,6,6,30,6,0,6,18,13,0,88,42,308,0,1,15,"553911043","Browns",
91,28,90,88,65,0,16,2,1992,47,10,45,65,8000000,6000000,10000000,66,71,90,0,"Virginia Tech",48,10000000,5,30000000,5,3,0,0,0,0,0,0,1,33,4,0,0,21002,0,0,68,"Kyle",2,0,71,1,80,19,"Baltimore",52,0,89,97,85,true,false,false,false,23,66,91,19,19,50,1,"Fuller",12,511,83,35,35,35,0,89,6,2,83,85,85,6423,0,"CB",54,0,10863,84,0,65,0,11,40,2013,553911080,4,11,21,35,35,35,8,13,1,99,0,64,91,65,94,40,62,1,59,1010302981,85,6,6,36,6,0,6,36,10,0,87,36,194,0,6,91,"553911080","Browns",
94,29,92,82,85,0,17,2,1991,32,23,75,86,2500000,2150000,1400000,73,85,86,0,"Abilene Christian",49,1400000,4,8600000,4,4,0,0,0,0,0,0,0,2,15,0,0,1011,1,0,10,"Taylor",2,0,67,0,15,42,"Mesquite",46,9,87,25,79,false,false,false,false,18,90,91,24,22,82,1,"Gabriel",26,500,19,11,14,32,1,90,25,1,17,81,81,7123,0,"WR",10,0,2298,15,0,24,0,11,74,2013,553911087,83,84,85,26,31,50,8,6,1,79,0,85,93,83,80,42,55,0,25,1010302981,79,31,31,34,35,0,42,35,20,0,67,33,168,1,6,22,"553911087","Browns",
86,24,75,56,55,0,14,9,1995,60,12,10,39,0,0,0,58,56,65,0,"Mississippi State",50,0,0,0,0,3,0,0,0,0,1,750000,0,0,64,0,0,3482,0,0,64,"Gerri",2,0,76,1,81,23,"Greenville",76,0,88,97,60,true,false,false,true,95,57,84,9,14,10,1,"Green",23,0,49,45,45,45,1,81,6,2,54,64,64,9478,0,"LE",58,0,20476,46,0,79,0,11,27,2017,553911190,22,27,32,45,45,45,13,11,1,95,0,45,85,47,76,43,73,0,80,1010302981,60,6,6,16,6,0,6,12,10,0,87,40,252,0,2,58,"553911190","Browns",
81,30,69,70,15,0,8,8,1990,65,12,10,15,500000,500000,0,43,32,62,0,"Minnesota",50,0,1,500000,1,4,1,0,0,0,0,0,0,33,38,0,0,7805,0,0,62,"Ra'Shede",2,0,78,0,78,22,"Minneapolis",84,0,91,97,67,true,false,false,false,92,15,85,16,15,10,0,"Hageman",14,266,15,45,45,45,1,82,6,1,68,68,68,6438,0,"DT",73,0,10869,16,0,76,0,0,15,2014,553911223,15,15,15,45,45,45,5,11,1,99,0,15,71,12,68,27,88,0,78,1010302981,67,6,6,23,6,0,6,20,17,0,67,25,318,0,5,24,"553911223","Browns",
87,28,80,80,39,1,10,6,1992,77,12,15,45,2250000,1950000,900000,65,61,70,0,"Iowa",50,900000,3,5850000,3,2,0,0,0,0,0,0,0,33,18,0,0,5364,0,0,51,"Anthony",2,0,72,1,87,34,"Lorain",81,0,94,97,72,true,false,false,false,53,40,80,20,20,15,2,"Hitchens",21,439,51,45,45,45,2,82,6,0,79,74,74,6450,0,"MLB",62,0,2033,55,0,83,0,11,15,2013,553911361,5,5,15,45,45,45,1,11,1,85,0,47,81,42,88,40,77,0,84,1010302981,72,6,6,30,6,0,6,25,10,0,91,44,235,0,6,60,"553911361","Browns",
89,25,85,65,74,0,3,1,1995,27,41,73,77,0,0,0,69,82,80,0,"Prairie View A&M",50,0,0,0,0,4,0,0,0,0,1,750000,0,0,64,0,0,838,1,0,10,"KhaDarel",2,1,74,1,51,23,"D'Lo",44,0,88,97,59,true,false,false,true,12,81,88,16,20,67,1,"Hodge",21,0,13,17,10,35,1,85,40,1,18,66,66,130,1,"WR",10,0,13870,18,0,33,2,11,63,2017,553911363,72,67,69,10,19,42,3,6,1,85,0,83,87,75,81,47,58,0,29,1010302981,59,37,41,57,45,0,49,57,36,0,83,40,205,1,2,25,"553911363","Browns",
84,24,71,62,54,0,12,4,1996,22,57,50,10,0,0,0,57,33,73,0,"Samford",50,0,0,0,0,4,0,0,0,0,1,1100000,0,2,47,0,0,1289,0,0,10,"Devlin",1,0,73,1,12,0,"Kimberly",25,0,85,97,54,true,false,false,true,6,48,78,50,57,10,1,"Hodges",15,0,10,20,27,21,1,81,77,1,22,59,59,357,0,"QB",10,0,20860,10,0,24,0,11,15,2018,553911364,10,10,10,10,10,17,3,2,2,86,0,10,77,42,68,23,56,0,14,1010302981,54,75,76,78,80,0,71,83,75,0,84,36,210,0,1,12,"553911364","Browns",
87,22,80,65,77,0,30,11,1997,25,29,75,51,0,0,0,87,61,76,0,"Georgia",50,0,0,0,0,4,0,0,0,0,1,680000,0,0,64,0,0,1720,0,1,10,"Elijah",2,0,70,1,26,9,"College Park",42,0,88,97,62,true,false,false,true,33,78,76,12,16,72,1,"Holyfield",37,0,12,34,36,57,1,82,15,1,15,63,63,9506,0,"HB",10,0,20493,15,0,29,2,11,40,2018,553911382,30,44,50,24,28,32,2,4,1,91,0,48,84,72,85,79,76,0,29,1010302981,62,10,15,35,20,0,15,31,11,0,86,79,215,0,1,13,"553911382","Browns",
89,23,87,63,70,0,29,11,1996,52,40,56,49,500000,500000,0,65,63,89,0,"Pittsburgh",50,0,1,500000,1,3,0,0,0,0,0,0,0,2,55,0,0,3205,0,0,40,"Dane",2,0,71,1,54,37,"Coraopolis",51,0,88,97,64,true,false,false,false,30,73,84,34,44,50,2,"Jackson",14,0,66,35,35,35,0,85,27,2,61,65,65,383,0,"CB",37,0,21163,74,0,74,0,0,35,2020,553911467,24,30,34,35,35,35,3,15,1,99,0,65,87,67,87,39,54,0,55,1010302981,64,35,32,35,36,0,34,50,33,0,85,35,180,0,0,68,"553911467","Browns",
90,26,86,91,80,0,10,12,1993,56,12,57,73,6000000,4500000,7500000,74,78,85,1,"Alabama",49,7500000,5,22500000,5,2,0,0,0,0,0,0,1,2,5,0,0,5424,0,0,41,"Eddie",2,0,72,1,82,8,"Lauderdale Lakes",53,0,82,97,89,true,false,false,false,39,76,84,19,20,83,1,"Jackson",10,1509,82,35,35,35,2,84,6,2,88,89,89,8600,0,"FS",32,0,12634,78,0,86,0,11,49,2016,553911471,37,42,52,35,35,38,2,20,1,95,0,71,88,65,89,47,63,0,70,1010302981,89,6,6,22,6,0,6,21,17,0,76,48,204,0,3,94,"553911471","Browns",
90,24,90,73,79,0,22,4,1996,26,20,72,54,1250000,1150000,200000,82,64,90,0,"Northwestern",50,200000,2,2300000,2,4,0,0,0,0,0,0,0,2,31,0,0,6392,0,1,10,"Justin",2,0,72,1,23,12,"Carol Stream",29,0,91,97,74,true,false,false,false,22,86,91,14,19,60,1,"Jackson",26,0,11,24,27,48,1,88,15,1,15,74,74,8939,0,"HB",10,0,13314,17,0,39,0,11,56,2017,553911477,51,56,61,27,23,29,3,4,1,97,0,51,89,78,83,72,62,0,41,1010302981,74,19,23,22,29,0,29,30,19,0,87,74,199,0,2,17,"553911477","Browns",
87,30,76,92,60,0,8,5,1990,56,34,30,65,4000000,3000000,4000000,67,62,60,1,"Oklahoma",49,4000000,4,12000000,4,4,0,0,0,0,0,0,2,2,7,0,0,12499,0,0,60,"Lane",2,0,78,1,60,42,"Groveton",91,0,92,97,87,true,false,false,false,65,54,83,22,25,10,1,"Johnson",90,5517,12,87,90,88,0,88,39,1,29,89,89,5902,0,"RT",53,0,927,10,0,55,0,11,45,2012,553911541,25,33,43,88,89,89,5,4,1,99,0,64,79,50,90,55,88,0,60,1010302981,87,50,54,56,59,0,52,65,32,0,89,65,317,0,7,20,"553911541","Browns","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability gain blocker resistance points as a faster rate."",""signatureLogoId"":1328,""signatureTitle"":""Fool Me Once"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":80,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback."",""signatureLogoId"":1233,""signatureTitle"":""Nasty Streak"",""startActivated"":false,""unlockRequirement"":""""}}]"
90,22,83,70,81,0,25,8,1998,32,47,73,83,0,0,0,70,78,79,0,"Minnesota",50,0,0,0,0,4,0,0,0,0,1,1220000,0,0,64,1,0,525,1,1,10,"Tyler",2,1,73,1,30,22,"Minneapolis",45,0,88,97,64,true,false,false,true,18,77,86,16,19,50,1,"Johnson",30,0,23,18,20,30,2,86,46,1,26,68,68,400,0,"WR",10,0,21301,27,0,37,1,11,68,2020,553911550,69,74,74,27,25,45,1,6,1,86,0,81,88,73,89,60,68,0,37,1010302981,64,44,46,28,50,0,50,56,48,0,87,48,206,1,0,37,"553911550","Browns",
92,32,87,66,52,0,27,10,1987,55,13,49,49,1250000,1150000,200000,55,59,80,0,"TCU",50,200000,2,2300000,2,2,0,0,0,0,0,0,0,33,30,0,0,23995,0,0,55,"Colin",2,0,72,1,70,42,"Dallas",64,0,88,97,69,true,false,false,false,42,75,88,20,20,43,1,"Jones",19,7,66,35,35,35,1,84,6,0,64,69,69,5283,0,"FS",49,0,11027,60,0,74,0,11,15,2010,553911570,10,10,10,35,35,35,5,13,1,95,0,60,88,65,85,25,66,1,68,1010302981,69,6,6,25,6,0,6,25,14,0,65,35,205,0,9,71,"553911570","Browns",
78,28,65,80,10,0,17,12,1991,82,12,10,15,2250000,1950000,900000,39,24,53,0,"Penn State",51,900000,3,5850000,3,4,1,0,0,0,0,0,0,2,17,0,0,150,0,0,59,"DaQuan",2,0,76,1,78,31,"Johnson City",87,0,90,97,80,true,false,false,false,99,10,69,17,7,10,0,"Jones",17,21,24,45,45,45,2,79,6,1,85,80,80,6474,0,"DT",79,0,12336,19,0,82,0,11,15,2013,553911574,4,8,15,45,45,45,5,11,1,99,0,15,61,10,76,20,88,0,89,1010302981,80,6,6,17,6,0,6,16,14,0,75,15,322,0,6,36,"553911574","Browns",
